-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  53.1832   Longitude -130.831 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1.65 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WS50M
2024,8,13,2,5.33,6.3
2024,8,13,3,5.52,6.5
2024,8,13,4,5.5,6.48
2024,8,13,5,5.26,6.18
2024,8,13,6,5.0,5.88
2024,8,13,7,4.91,5.77
2024,8,13,8,4.81,5.68
2024,8,13,9,4.61,5.49
2024,8,13,10,4.29,5.18
2024,8,13,11,3.96,4.9
2024,8,13,12,3.6,4.65
2024,8,13,13,3.33,4.51
2024,8,13,14,3.15,4.42
2024,8,13,15,3.03,4.36
2024,8,13,16,2.95,4.33
2024,8,13,17,2.97,4.38
2024,8,13,18,3.26,4.75
2024,8,13,19,3.9,5.46
2024,8,13,20,4.68,6.15
2024,8,13,21,5.38,6.66
2024,8,13,22,5.69,6.81
2024,8,13,23,5.86,6.88
2024,8,14,0,5.73,6.67
2024,8,14,1,5.49,6.38
2024,8,14,2,5.26,6.13
2024,8,14,3,5.1,6.0
2024,8,14,4,5.01,5.94
2024,8,14,5,4.82,5.7
2024,8,14,6,4.77,5.68
2024,8,14,7,4.83,5.75
2024,8,14,8,4.66,5.56
2024,8,14,9,4.42,5.28
2024,8,14,10,4.22,5.05
2024,8,14,11,4.16,4.98
2024,8,14,12,4.21,5.09
2024,8,14,13,4.3,5.31
2024,8,14,14,4.45,5.64
2024,8,14,15,4.6,5.95
2024,8,14,16,4.67,6.1
2024,8,14,17,4.71,6.17
2024,8,14,18,4.8,6.27
2024,8,14,19,4.78,6.21
2024,8,14,20,4.81,6.14
2024,8,14,21,5.22,6.47
2024,8,14,22,5.66,6.88
2024,8,14,23,6.01,7.22
2024,8,15,0,6.2,7.42
2024,8,15,1,6.38,7.62
2024,8,15,2,6.63,7.88
2024,8,15,3,6.92,8.21
2024,8,15,4,7.2,8.52
2024,8,15,5,7.32,8.63
2024,8,15,6,7.3,8.59
2024,8,15,7,7.23,8.49
2024,8,15,8,7.09,8.35
2024,8,15,9,6.9,8.15
2024,8,15,10,6.72,7.99
2024,8,15,11,6.71,8.05
2024,8,15,12,6.65,8.09
2024,8,15,13,6.49,8.01
2024,8,15,14,6.31,7.91
2024,8,15,15,6.16,7.8
2024,8,15,16,6.1,7.77
2024,8,15,17,6.21,7.92
2024,8,15,18,6.4,8.15
2024,8,15,19,6.68,8.42
2024,8,15,20,6.89,8.51
2024,8,15,21,6.99,8.45
2024,8,15,22,6.99,8.35
2024,8,15,23,7.01,8.36
2024,8,16,0,7.05,8.34
2024,8,16,1,6.95,8.22
2024,8,16,2,6.88,8.11
2024,8,16,3,6.75,7.94
2024,8,16,4,6.73,7.9
2024,8,16,5,6.74,7.86
2024,8,16,6,6.63,7.76
2024,8,16,7,6.75,7.93
2024,8,16,8,6.68,7.98
2024,8,16,9,6.44,7.95
2024,8,16,10,6.17,7.92
2024,8,16,11,5.93,7.92
2024,8,16,12,5.69,7.86
2024,8,16,13,5.66,7.96
2024,8,16,14,6.0,8.4
2024,8,16,15,6.4,8.85
2024,8,16,16,6.57,9.04
2024,8,16,17,6.48,8.93
2024,8,16,18,6.57,8.99
2024,8,16,19,6.78,9.12
2024,8,16,20,6.89,8.96
2024,8,16,21,7.04,8.84
2024,8,16,22,7.26,8.8
2024,8,16,23,7.59,9.01
2024,8,17,0,7.7,9.07
2024,8,17,1,7.74,9.11
2024,8,17,2,7.71,9.1
2024,8,17,3,7.51,8.86
2024,8,17,4,7.23,8.54
2024,8,17,5,7.19,8.44
2024,8,17,6,7.3,8.54
2024,8,17,7,7.36,8.62
2024,8,17,8,7.2,8.56
2024,8,17,9,7.0,8.59
2024,8,17,10,6.8,8.77
2024,8,17,11,6.72,9.08
2024,8,17,12,6.97,9.56
2024,8,17,13,7.79,10.45
2024,8,17,14,8.16,10.79
2024,8,17,15,8.22,10.79
2024,8,17,16,8.27,10.74
2024,8,17,17,8.35,10.71
2024,8,17,18,8.44,10.7
2024,8,17,19,8.35,10.48
2024,8,17,20,8.23,10.22
2024,8,17,21,8.34,10.16
2024,8,17,22,8.54,10.26
2024,8,17,23,8.65,10.3
2024,8,18,0,8.74,10.39
2024,8,18,1,8.82,10.47
2024,8,18,2,8.89,10.53
2024,8,18,3,8.81,10.43
2024,8,18,4,8.47,10.14
2024,8,18,5,7.72,9.38
2024,8,18,6,6.72,8.32
2024,8,18,7,5.85,7.46
2024,8,18,8,4.86,6.63
2024,8,18,9,3.77,5.46
2024,8,18,10,2.84,4.1
2024,8,18,11,2.34,3.31
2024,8,18,12,2.98,4.13
2024,8,18,13,3.93,5.51
2024,8,18,14,4.44,6.18
2024,8,18,15,4.47,6.2
2024,8,18,16,4.48,6.21
2024,8,18,17,4.89,6.68
2024,8,18,18,5.76,7.76
2024,8,18,19,6.52,8.61
2024,8,18,20,6.76,8.9
2024,8,18,21,6.89,9.05
2024,8,18,22,6.83,8.97
2024,8,18,23,6.17,8.3
2024,8,19,0,5.25,7.29
2024,8,19,1,5.2,7.16
2024,8,19,2,5.6,7.53
2024,8,19,3,5.46,7.4
2024,8,19,4,5.1,7.0
2024,8,19,5,4.75,6.55
2024,8,19,6,4.41,6.12
2024,8,19,7,4.52,6.24
2024,8,19,8,4.72,6.48
2024,8,19,9,4.79,6.62
2024,8,19,10,4.79,6.69
2024,8,19,11,4.74,6.69
2024,8,19,12,4.56,6.58
2024,8,19,13,4.39,6.47
2024,8,19,14,4.27,6.36
2024,8,19,15,4.06,6.12
2024,8,19,16,3.93,6.01
2024,8,19,17,3.98,6.11
2024,8,19,18,4.33,6.54
2024,8,19,19,4.87,7.11
2024,8,19,20,5.21,7.36
2024,8,19,21,5.27,7.32
2024,8,19,22,5.3,7.31
2024,8,19,23,5.39,7.4
2024,8,20,0,5.17,7.09
2024,8,20,1,4.85,6.69
2024,8,20,2,4.72,6.48
2024,8,20,3,4.62,6.34
2024,8,20,4,4.53,6.28
2024,8,20,5,4.58,6.39
2024,8,20,6,4.59,6.43
2024,8,20,7,4.34,6.11
2024,8,20,8,4.01,5.65
2024,8,20,9,3.73,5.25
2024,8,20,10,3.56,4.96
2024,8,20,11,3.59,4.86
2024,8,20,12,3.63,4.8
2024,8,20,13,3.65,4.8
2024,8,20,14,3.65,4.8
2024,8,20,15,3.44,4.51
2024,8,20,16,3.39,4.39
2024,8,20,17,3.49,4.37
2024,8,20,18,3.69,4.5
2024,8,20,19,4.03,4.86
2024,8,20,20,4.32,5.13
2024,8,20,21,4.53,5.31
2024,8,20,22,4.91,5.63
2024,8,20,23,5.3,6.0
2024,8,21,0,5.56,6.27
2024,8,21,1,5.67,6.41
2024,8,21,2,5.65,6.38
2024,8,21,3,5.55,6.29
2024,8,21,4,5.51,6.25
2024,8,21,5,5.52,6.29
2024,8,21,6,5.37,6.11
2024,8,21,7,5.29,5.97
2024,8,21,8,5.13,5.71
2024,8,21,9,4.97,5.45
2024,8,21,10,5.1,5.56
2024,8,21,11,5.35,5.87
2024,8,21,12,5.69,6.31
2024,8,21,13,6.11,6.91
2024,8,21,14,6.48,7.46
2024,8,21,15,6.96,8.14
2024,8,21,16,7.37,8.68
2024,8,21,17,7.32,8.69
2024,8,21,18,6.98,8.33
2024,8,21,19,6.8,8.1
2024,8,21,20,6.64,7.92
2024,8,21,21,6.4,7.71
2024,8,21,22,6.58,7.96
2024,8,21,23,7.04,8.46
2024,8,22,0,7.23,8.65
2024,8,22,1,7.18,8.57
2024,8,22,2,6.87,8.2
2024,8,22,3,6.57,7.82
2024,8,22,4,6.4,7.59
2024,8,22,5,6.32,7.45
2024,8,22,6,6.02,7.03
2024,8,22,7,5.64,6.61
2024,8,22,8,5.51,6.56
2024,8,22,9,5.46,6.69
2024,8,22,10,5.4,6.78
2024,8,22,11,5.37,6.88
2024,8,22,12,5.25,6.91
2024,8,22,13,4.72,6.48
2024,8,22,14,4.09,5.87
2024,8,22,15,3.87,5.72
2024,8,22,16,3.66,5.51
2024,8,22,17,3.46,5.36
2024,8,22,18,3.79,5.79
2024,8,22,19,4.18,5.96
2024,8,22,20,4.35,5.76
2024,8,22,21,4.08,5.07
2024,8,22,22,3.71,4.44
2024,8,22,23,3.74,4.36
2024,8,23,0,3.78,4.34
2024,8,23,1,3.63,4.15
2024,8,23,2,3.33,3.83
2024,8,23,3,3.18,3.66
2024,8,23,4,2.83,3.28
2024,8,23,5,2.11,2.41
2024,8,23,6,1.45,1.61
2024,8,23,7,1.55,1.73
2024,8,23,8,2.04,2.31
2024,8,23,9,2.46,2.81
2024,8,23,10,2.61,3.02
2024,8,23,11,2.59,3.08
2024,8,23,12,2.31,2.73
2024,8,23,13,1.83,2.18
2024,8,23,14,1.06,1.3
2024,8,23,15,0.74,0.95
2024,8,23,16,1.01,1.32
2024,8,23,17,1.21,1.65
2024,8,23,18,1.4,1.96
2024,8,23,19,1.75,2.49
2024,8,23,20,2.43,3.36
2024,8,23,21,2.91,3.89
2024,8,23,22,3.5,4.53
2024,8,23,23,4.07,5.09
2024,8,24,0,4.57,5.54
2024,8,24,1,4.92,5.89
2024,8,24,2,5.12,6.12
2024,8,24,3,5.5,6.51
2024,8,24,4,5.75,6.76
2024,8,24,5,5.75,6.7
2024,8,24,6,5.46,6.36
2024,8,24,7,5.13,5.98
2024,8,24,8,4.86,5.62
2024,8,24,9,5.01,5.77
2024,8,24,10,5.0,5.74
2024,8,24,11,4.48,5.19
2024,8,24,12,4.14,4.87
2024,8,24,13,3.75,4.51
2024,8,24,14,3.3,4.13
2024,8,24,15,3.05,4.09
2024,8,24,16,3.24,4.5
2024,8,24,17,3.75,5.23
2024,8,24,18,4.13,5.66
2024,8,24,19,4.77,6.33
2024,8,24,20,5.77,7.34
2024,8,24,21,6.62,8.2
2024,8,24,22,7.58,9.21
2024,8,24,23,8.1,9.79
2024,8,25,0,8.53,10.27
2024,8,25,1,8.77,10.55
2024,8,25,2,9.03,10.84
2024,8,25,3,9.42,11.31
2024,8,25,4,9.98,11.88
2024,8,25,5,10.6,12.53
2024,8,25,6,10.97,12.9
2024,8,25,7,11.39,13.39
2024,8,25,8,11.67,13.69
2024,8,25,9,11.92,13.98
2024,8,25,10,12.08,14.14
2024,8,25,11,12.17,14.25
2024,8,25,12,12.27,14.34
2024,8,25,13,12.25,14.39
2024,8,25,14,11.99,14.17
2024,8,25,15,11.57,13.82
2024,8,25,16,10.81,12.78
2024,8,25,17,10.15,12.11
2024,8,25,18,9.78,11.74
2024,8,25,19,8.53,10.28
2024,8,25,20,7.73,9.48
2024,8,25,21,6.86,8.43
2024,8,25,22,5.76,7.18
2024,8,25,23,5.36,6.39
2024,8,26,0,5.42,6.1
2024,8,26,1,5.32,5.84
2024,8,26,2,4.96,5.37
2024,8,26,3,4.28,4.62
2024,8,26,4,3.55,3.82
2024,8,26,5,3.09,3.31
2024,8,26,6,2.98,3.27
2024,8,26,7,3.22,3.65
2024,8,26,8,3.74,4.3
2024,8,26,9,4.43,5.13
2024,8,26,10,5.01,5.83
2024,8,26,11,5.41,6.33
2024,8,26,12,5.61,6.62
2024,8,26,13,5.48,6.56
2024,8,26,14,5.25,6.38
2024,8,26,15,5.2,6.37
2024,8,26,16,5.27,6.48
2024,8,26,17,5.27,6.43
2024,8,26,18,5.36,6.52
2024,8,26,19,5.71,6.87
2024,8,26,20,6.04,7.15
2024,8,26,21,6.18,7.23
2024,8,26,22,6.51,7.55
2024,8,26,23,6.79,7.83
2024,8,27,0,6.92,7.94
2024,8,27,1,6.78,7.74
2024,8,27,2,6.66,7.59
2024,8,27,3,6.67,7.6
2024,8,27,4,6.7,7.63
2024,8,27,5,6.76,7.67
2024,8,27,6,6.74,7.71
2024,8,27,7,6.62,7.63
2024,8,27,8,6.09,7.02
2024,8,27,9,5.51,6.41
2024,8,27,10,4.89,5.79
2024,8,27,11,4.3,5.32
2024,8,27,12,3.94,5.1
2024,8,27,13,3.81,5.17
2024,8,27,14,3.7,5.23
2024,8,27,15,3.5,5.15
2024,8,27,16,3.37,5.12
2024,8,27,17,3.35,5.16
2024,8,27,18,3.37,5.04
2024,8,27,19,3.46,4.93
2024,8,27,20,3.67,5.02
2024,8,27,21,3.72,4.9
2024,8,27,22,3.46,4.44
2024,8,27,23,3.02,3.84
2024,8,28,0,2.51,3.18
2024,8,28,1,2.31,2.95
2024,8,28,2,2.6,3.29
2024,8,28,3,3.3,4.12
2024,8,28,4,3.86,4.77
2024,8,28,5,4.26,5.29
2024,8,28,6,4.37,5.58
2024,8,28,7,4.45,5.87
2024,8,28,8,4.38,5.91
2024,8,28,9,4.41,5.97
2024,8,28,10,4.71,6.29
2024,8,28,11,4.94,6.54
2024,8,28,12,5.0,6.69
2024,8,28,13,4.99,6.8
2024,8,28,14,5.02,6.96
2024,8,28,15,4.96,7.0
2024,8,28,16,4.86,6.98
2024,8,28,17,4.75,6.93
2024,8,28,18,4.63,6.84
2024,8,28,19,4.49,6.74
2024,8,28,20,4.18,6.48
2024,8,28,21,3.92,6.15
2024,8,28,22,3.65,5.78
2024,8,28,23,3.36,5.34
2024,8,29,0,3.12,5.0
2024,8,29,1,3.01,4.83
2024,8,29,2,2.92,4.66
2024,8,29,3,2.77,4.41
2024,8,29,4,2.62,4.14
2024,8,29,5,2.28,3.57
2024,8,29,6,1.76,2.65
2024,8,29,7,1.18,1.72
2024,8,29,8,0.88,1.26
2024,8,29,9,0.8,1.14
2024,8,29,10,0.88,1.27
2024,8,29,11,1.08,1.55
2024,8,29,12,1.28,1.86
2024,8,29,13,1.49,2.17
2024,8,29,14,1.62,2.36
2024,8,29,15,1.66,2.39
2024,8,29,16,1.69,2.42
2024,8,29,17,1.68,2.38
2024,8,29,18,1.64,2.31
2024,8,29,19,1.55,2.16
2024,8,29,20,1.66,2.26
2024,8,29,21,2.16,2.93
2024,8,29,22,2.75,3.75
2024,8,29,23,3.18,4.39
2024,8,30,0,3.63,5.07
2024,8,30,1,4.06,5.68
2024,8,30,2,4.3,6.07
2024,8,30,3,4.42,6.29
2024,8,30,4,4.49,6.41
2024,8,30,5,4.78,6.72
2024,8,30,6,5.12,7.07
2024,8,30,7,5.33,7.28
2024,8,30,8,5.23,7.21
2024,8,30,9,4.8,6.81
2024,8,30,10,4.23,6.28
2024,8,30,11,3.76,5.78
2024,8,30,12,3.4,5.3
2024,8,30,13,3.12,4.87
2024,8,30,14,2.82,4.4
2024,8,30,15,2.58,3.99
2024,8,30,16,2.44,3.77
2024,8,30,17,2.4,3.7
2024,8,30,18,2.4,3.76
2024,8,30,19,2.5,3.96
2024,8,30,20,2.54,4.02
2024,8,30,21,2.49,3.9
2024,8,30,22,2.44,3.77
2024,8,30,23,2.4,3.66
2024,8,31,0,2.28,3.43
2024,8,31,1,2.13,3.21
2024,8,31,2,2.04,3.05
2024,8,31,3,1.97,2.93
2024,8,31,4,1.89,2.76
2024,8,31,5,1.84,2.62
2024,8,31,6,1.77,2.49
2024,8,31,7,1.71,2.44
2024,8,31,8,1.9,2.74
2024,8,31,9,2.16,3.16
2024,8,31,10,2.5,3.66
2024,8,31,11,2.81,4.16
2024,8,31,12,2.96,4.43
2024,8,31,13,2.99,4.59
2024,8,31,14,3.05,4.75
2024,8,31,15,3.06,4.8
2024,8,31,16,3.01,4.72
2024,8,31,17,2.95,4.62
2024,8,31,18,2.97,4.68
2024,8,31,19,3.12,4.91
2024,8,31,20,3.28,5.1
2024,8,31,21,3.4,5.18
2024,8,31,22,3.38,5.0
2024,8,31,23,3.23,4.65
2024,9,1,0,2.77,3.99
2024,9,1,1,2.29,3.28
2024,9,1,2,2.01,2.86
2024,9,1,3,2.04,2.91
2024,9,1,4,2.09,3.0
2024,9,1,5,2.07,2.99
2024,9,1,6,1.98,2.87
2024,9,1,7,1.79,2.62
2024,9,1,8,1.7,2.5
2024,9,1,9,1.9,2.79
2024,9,1,10,2.35,3.47
2024,9,1,11,2.94,4.27
2024,9,1,12,3.55,5.05
2024,9,1,13,4.17,5.76
2024,9,1,14,4.69,6.26
2024,9,1,15,4.94,6.35
2024,9,1,16,4.97,6.12
2024,9,1,17,4.97,5.91
2024,9,1,18,4.87,5.65
2024,9,1,19,4.48,5.14
2024,9,1,20,4.2,4.79
2024,9,1,21,4.43,5.02
2024,9,1,22,4.82,5.41
2024,9,1,23,5.34,5.93
2024,9,2,0,5.7,6.31
2024,9,2,1,5.87,6.5
2024,9,2,2,5.96,6.62
2024,9,2,3,5.99,6.68
2024,9,2,4,5.95,6.63
2024,9,2,5,5.86,6.53
2024,9,2,6,5.72,6.38
2024,9,2,7,5.65,6.32
2024,9,2,8,5.37,6.01
2024,9,2,9,5.02,5.67
2024,9,2,10,4.87,5.55
2024,9,2,11,4.79,5.49
2024,9,2,12,4.8,5.61
2024,9,2,13,4.86,5.78
2024,9,2,14,4.91,5.92
2024,9,2,15,5.06,6.18
2024,9,2,16,5.03,6.23
2024,9,2,17,5.07,6.3
2024,9,2,18,5.0,6.21
2024,9,2,19,4.86,5.96
2024,9,2,20,4.96,5.98
2024,9,2,21,5.18,6.15
2024,9,2,22,5.27,6.2
2024,9,2,23,5.43,6.35
2024,9,3,0,5.53,6.4
2024,9,3,1,5.4,6.22
2024,9,3,2,5.34,6.14
2024,9,3,3,5.3,6.08
2024,9,3,4,5.11,5.85
2024,9,3,5,4.79,5.48
2024,9,3,6,4.31,4.92
2024,9,3,7,3.89,4.49
2024,9,3,8,3.46,4.01
2024,9,3,9,3.06,3.55
2024,9,3,10,2.72,3.21
2024,9,3,11,2.64,3.18
2024,9,3,12,2.7,3.3
2024,9,3,13,2.78,3.42
2024,9,3,14,2.81,3.48
2024,9,3,15,2.7,3.35
2024,9,3,16,2.64,3.28
2024,9,3,17,2.73,3.45
2024,9,3,18,2.94,3.69
2024,9,3,19,3.01,3.69
2024,9,3,20,2.98,3.58
2024,9,3,21,2.82,3.33
2024,9,3,22,2.6,3.04
2024,9,3,23,2.46,2.86
2024,9,4,0,2.43,2.82
2024,9,4,1,2.44,2.82
2024,9,4,2,2.43,2.8
2024,9,4,3,2.26,2.59
2024,9,4,4,1.99,2.26
2024,9,4,5,1.68,1.89
2024,9,4,6,1.46,1.63
2024,9,4,7,1.54,1.7
2024,9,4,8,1.82,2.04
2024,9,4,9,1.99,2.24
2024,9,4,10,2.1,2.4
2024,9,4,11,2.19,2.56
2024,9,4,12,2.31,2.75
2024,9,4,13,2.35,2.86
2024,9,4,14,2.25,2.78
2024,9,4,15,2.08,2.6
2024,9,4,16,1.99,2.54
2024,9,4,17,2.05,2.69
2024,9,4,18,2.25,3.07
2024,9,4,19,2.66,3.63
2024,9,4,20,3.12,4.14
2024,9,4,21,3.34,4.34
2024,9,4,22,3.17,4.07
2024,9,4,23,2.85,3.62
2024,9,5,0,2.81,3.52
2024,9,5,1,3.14,3.86
2024,9,5,2,3.54,4.32
2024,9,5,3,3.87,4.73
2024,9,5,4,4.11,5.06
2024,9,5,5,4.27,5.3
2024,9,5,6,4.24,5.23
2024,9,5,7,3.99,4.93
2024,9,5,8,4.01,5.0
2024,9,5,9,4.17,5.29
2024,9,5,10,4.2,5.46
2024,9,5,11,4.09,5.44
2024,9,5,12,4.03,5.48
2024,9,5,13,3.91,5.47
2024,9,5,14,3.66,5.3
2024,9,5,15,3.37,5.05
2024,9,5,16,3.12,4.81
2024,9,5,17,2.91,4.57
2024,9,5,18,2.84,4.54
2024,9,5,19,2.86,4.56
2024,9,5,20,2.86,4.55
2024,9,5,21,2.91,4.59
2024,9,5,22,2.97,4.62
2024,9,5,23,3.04,4.66
2024,9,6,0,3.09,4.67
2024,9,6,1,3.12,4.65
2024,9,6,2,3.11,4.58
2024,9,6,3,3.05,4.41
2024,9,6,4,2.92,4.16
2024,9,6,5,2.85,4.0
2024,9,6,6,2.45,3.42
2024,9,6,7,1.76,2.48
2024,9,6,8,1.39,1.95
2024,9,6,9,1.35,1.91
2024,9,6,10,1.63,2.35
2024,9,6,11,1.97,2.85
2024,9,6,12,2.21,3.21
2024,9,6,13,2.46,3.63
2024,9,6,14,2.69,4.01
2024,9,6,15,2.76,4.14
2024,9,6,16,2.6,3.9
2024,9,6,17,2.55,3.74
2024,9,6,18,2.48,3.6
2024,9,6,19,2.48,3.5
2024,9,6,20,2.62,3.59
2024,9,6,21,2.76,3.71
2024,9,6,22,2.97,3.95
2024,9,6,23,3.01,4.0
2024,9,7,0,2.74,3.7
2024,9,7,1,2.38,3.28
2024,9,7,2,2.12,2.95
2024,9,7,3,1.92,2.67
2024,9,7,4,1.81,2.48
2024,9,7,5,1.81,2.45
2024,9,7,6,2.1,2.79
2024,9,7,7,2.61,3.42
2024,9,7,8,3.14,3.95
2024,9,7,9,3.49,4.26
2024,9,7,10,3.92,4.67
2024,9,7,11,4.44,5.21
2024,9,7,12,4.69,5.49
2024,9,7,13,4.73,5.54
2024,9,7,14,4.7,5.54
2024,9,7,15,4.57,5.41
2024,9,7,16,4.35,5.16
2024,9,7,17,4.17,4.97
2024,9,7,18,4.34,5.16
2024,9,7,19,4.88,5.65
2024,9,7,20,5.26,5.94
2024,9,7,21,5.37,6.03
2024,9,7,22,5.46,6.13
2024,9,7,23,5.48,6.16
2024,9,8,0,5.61,6.34
2024,9,8,1,5.93,6.69
2024,9,8,2,6.16,6.95
2024,9,8,3,6.37,7.16
2024,9,8,4,6.59,7.38
2024,9,8,5,6.76,7.54
2024,9,8,6,6.73,7.45
2024,9,8,7,6.51,7.16
2024,9,8,8,6.23,6.8
2024,9,8,9,5.84,6.33
2024,9,8,10,5.58,6.0
2024,9,8,11,5.54,5.94
2024,9,8,12,5.55,5.95
2024,9,8,13,5.34,5.79
2024,9,8,14,5.21,5.74
2024,9,8,15,5.03,5.67
2024,9,8,16,4.82,5.57
2024,9,8,17,4.55,5.37
2024,9,8,18,4.62,5.53
2024,9,8,19,5.3,6.31
2024,9,8,20,6.02,7.08
2024,9,8,21,6.5,7.51
2024,9,8,22,6.72,7.63
2024,9,8,23,6.61,7.47
2024,9,9,0,6.25,7.04
2024,9,9,1,5.84,6.57
2024,9,9,2,5.48,6.15
2024,9,9,3,5.16,5.78
2024,9,9,4,4.9,5.49
2024,9,9,5,4.6,5.15
2024,9,9,6,4.14,4.61
2024,9,9,7,3.5,3.85
2024,9,9,8,3.0,3.29
2024,9,9,9,2.69,2.95
2024,9,9,10,2.33,2.55
2024,9,9,11,2.13,2.33
2024,9,9,12,2.32,2.55
2024,9,9,13,2.65,2.92
2024,9,9,14,2.86,3.2
2024,9,9,15,3.06,3.45
2024,9,9,16,3.21,3.68
2024,9,9,17,3.38,3.92
2024,9,9,18,3.37,3.89
2024,9,9,19,3.36,3.88
2024,9,9,20,3.55,4.1
2024,9,9,21,3.05,3.51
2024,9,9,22,1.75,1.94
2024,9,9,23,0.53,0.57
2024,9,10,0,0.64,0.71
2024,9,10,1,1.65,1.84
2024,9,10,2,2.11,2.38
2024,9,10,3,1.7,1.95
2024,9,10,4,1.32,1.51
2024,9,10,5,1.4,1.63
2024,9,10,6,1.65,1.92
2024,9,10,7,2.37,2.78
2024,9,10,8,3.07,3.61
2024,9,10,9,3.2,3.82
2024,9,10,10,3.13,3.83
2024,9,10,11,3.47,4.33
2024,9,10,12,3.36,4.29
2024,9,10,13,2.75,3.54
2024,9,10,14,1.95,2.5
2024,9,10,15,1.47,1.81
2024,9,10,16,1.5,1.81
2024,9,10,17,1.57,1.89
2024,9,10,18,1.65,2.01
2024,9,10,19,1.85,2.24
2024,9,10,20,2.52,3.01
2024,9,10,21,3.59,4.24
2024,9,10,22,4.66,5.45
2024,9,10,23,5.6,6.51
2024,9,11,0,6.19,7.15
2024,9,11,1,6.58,7.58
2024,9,11,2,6.76,7.76
2024,9,11,3,6.89,7.92
2024,9,11,4,7.01,8.06
2024,9,11,5,7.24,8.28
2024,9,11,6,7.26,8.26
2024,9,11,7,7.49,8.51
2024,9,11,8,7.61,8.65
2024,9,11,9,7.58,8.64
2024,9,11,10,7.38,8.47
2024,9,11,11,7.31,8.46
2024,9,11,12,7.2,8.5
2024,9,11,13,7.15,8.68
2024,9,11,14,7.0,8.7
2024,9,11,15,6.92,8.71
2024,9,11,16,6.9,8.7
2024,9,11,17,7.05,8.8
2024,9,11,18,7.09,8.63
2024,9,11,19,6.71,8.0
2024,9,11,20,6.45,7.58
2024,9,11,21,6.19,7.22
2024,9,11,22,6.15,7.18
2024,9,11,23,6.13,7.21
2024,9,12,0,5.83,6.9
2024,9,12,1,5.34,6.35
2024,9,12,2,4.72,5.63
2024,9,12,3,4.01,4.78
2024,9,12,4,3.3,3.92
2024,9,12,5,2.79,3.31
2024,9,12,6,2.43,2.88
2024,9,12,7,2.32,2.72
2024,9,12,8,2.82,3.32
2024,9,12,9,3.77,4.42
2024,9,12,10,4.8,5.59
2024,9,12,11,5.76,6.69
2024,9,12,12,6.37,7.44
2024,9,12,13,6.67,7.86
2024,9,12,14,6.6,7.9
2024,9,12,15,6.13,7.69
2024,9,12,16,5.89,7.71
2024,9,12,17,5.63,7.64
2024,9,12,18,5.38,7.49
2024,9,12,19,5.24,7.32
2024,9,12,20,5.11,7.09
2024,9,12,21,4.99,6.86
2024,9,12,22,4.75,6.48
2024,9,12,23,4.55,6.16
2024,9,13,0,4.44,5.95
2024,9,13,1,4.46,5.92
2024,9,13,2,4.49,5.87
2024,9,13,3,4.47,5.76
2024,9,13,4,4.47,5.64
2024,9,13,5,4.33,5.4
2024,9,13,6,4.18,5.17
2024,9,13,7,3.93,4.87
2024,9,13,8,3.71,4.62
2024,9,13,9,3.48,4.39
2024,9,13,10,3.24,4.2
2024,9,13,11,3.08,4.12
2024,9,13,12,2.93,4.02
2024,9,13,13,2.78,3.91
2024,9,13,14,2.75,3.92
2024,9,13,15,2.84,4.09
2024,9,13,16,3.09,4.44
2024,9,13,17,3.49,4.92
2024,9,13,18,4.17,5.6
2024,9,13,19,4.99,6.32
2024,9,13,20,5.44,6.59
2024,9,13,21,5.62,6.59
2024,9,13,22,5.64,6.48
2024,9,13,23,5.65,6.39
2024,9,14,0,5.63,6.33
2024,9,14,1,5.57,6.19
2024,9,14,2,5.44,6.0
2024,9,14,3,5.32,5.82
2024,9,14,4,5.24,5.71
2024,9,14,5,5.27,5.72
2024,9,14,6,5.28,5.71
2024,9,14,7,5.09,5.49
2024,9,14,8,4.75,5.1
2024,9,14,9,4.35,4.65
2024,9,14,10,4.0,4.26
2024,9,14,11,3.92,4.16
2024,9,14,12,4.36,4.66
2024,9,14,13,4.96,5.37
2024,9,14,14,5.08,5.55
2024,9,14,15,4.82,5.35
2024,9,14,16,4.77,5.42
2024,9,14,17,4.79,5.54
2024,9,14,18,4.9,5.73
2024,9,14,19,5.13,6.0
2024,9,14,20,5.19,6.02
2024,9,14,21,5.25,6.04
2024,9,14,22,5.54,6.31
2024,9,14,23,5.55,6.24
2024,9,15,0,5.39,6.0
2024,9,15,1,5.23,5.81
2024,9,15,2,5.02,5.57
2024,9,15,3,4.66,5.19
2024,9,15,4,4.28,4.8
2024,9,15,5,4.16,4.71
2024,9,15,6,4.23,4.82
2024,9,15,7,4.03,4.54
2024,9,15,8,3.43,3.83
2024,9,15,9,2.87,3.18
2024,9,15,10,3.02,3.32
2024,9,15,11,3.24,3.56
2024,9,15,12,3.6,3.97
2024,9,15,13,3.96,4.43
2024,9,15,14,4.23,4.81
2024,9,15,15,4.37,5.08
2024,9,15,16,4.59,5.46
